time,user_name,user_color,message
10632,xibalbatzi_n,#DAA520,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10632,empytm,#9ACD32,"LETSGO"
10632,zookacchi,#8A2BE2,"om no way"
10632,shillianne,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10632,darkshadowsking420,,"*** RIGGED *** RIGGED *** RIGGED *** RIGGED *** RIGGED *** RIGGED *** RIGGED *** RIGGED *** RIGGED  󠀀"
10633,rookiefort,,"Choo choo mfa"
10633,goon4sen,#FFFFFF,"Smadge"
10633,infernal_ekoro,#FF4500,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10633,totterbart,#FF69B4,"THROW THE TABLE AND FISTFIGHT"
10633,rachinova,#FF0000,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10633,zookacchi,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10633,txjones,#0000FF,"Choo Chooo BleedPurpleHD"
10634,rev89x,#FF0000,"sibling energy"
10634,filipten10,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10634,lowkeydoughno,,"FIRE"
10634,kriko36,#DAA520,"PauseSama"
10634,bigpuffball,#DAA520,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10634,gamehead130,#FF0000,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British"
10635,艾倫迫 (3king3plus),#1E90FF,"British vs plimp"
10635,ephemeral_defect_,#5F9EA0,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British  󠀀"
10635,thatoneguy_mp4,#FF0000,"Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp"
10635,derflo1234,#1E90FF,"om"
10635,alotofchickens,#10E2E2,"om"
10636,titan_hunterxx,,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British"
10636,societyinhabiter8,#FF7F50,"worst fucking gameplay Tutel still loses"
10636,silverfox215,#1E90FF,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10636,omegakun,#FF0000,"CAMOMILE vs NORDLE"
10636,香菜好好吃 (uugg12345),,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10637,lexant41,#DAA520,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10637,necrodeus707,#B22222,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10637,recovary,#FF7F50,"om"
10637,naib_algoev_,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10637,jjtone0,,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10637,lorx_dostuff,#FF4500,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimpBritish vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10637,tygah_,#FF4081,"plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British"
10637,dethrox69,#FF0000,"om  󠀀"
10637,ermenjoyer,#FF0000,"om 󠀀"
10637,graphedge,#FF4500,"om"
10638,cuernodmamut,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10638,gamingglatiator,#FF6B00,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10639,slyom2121,#0000FF,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10639,valproh231,#FF69B4,"ICANT"
10639,drearymist,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10639,dittoyer,,"British vs plimp British vs plimp"
10639,tygah_,#FF4081,"plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British 󠀀"
10639,ragged_potato,,"om"
10639,blackbird10a,#0000FF,"om"
10639,hjalnir,#FF00CC,"GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY"
10639,ankedragonsong,#008000,"...."
10639,archangel9356,#8A2BE2,"LET’S GO VEDAL LET’S GOO!!"
10639,a_l_i_08,#00FF7F,"ok"
10639,destroyer432141,,"om"
10640,exit_800mg,#FF0000,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British"
10640,atm_unknown,#FF4500,"BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD BleedPurpleHD"
10640,aivo_2006,#FF7F50,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10640,shaydows,#FFD3F6,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10640,weebmasquerade,#00FF7F,"plimp more like plump, cause that is what she is"
10640,srcrazyman,,"ICANT"
10640,mz_konik,#9ACD32,"om"
10640,yellowbalaclava,#DAA520,"PepeLaugh"
10641,mininuke33,,"Acual sibling energy"
10641,lazulazulazu,,"GAMEPLAY"
10641,dittoyer,,"British vs plimp British vs plimpBritish vs plimp British vs plimpBritish vs plimp British vs plimp"
10641,lexant41,#DAA520,"om"
10641,zydricon,#AE6CEC,"om ?"
10641,jdr1,#FF0000,"ICANT"
10642,folafela,,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10642,destroyer432141,,"ICANT"
10642,mr_folon,#FF69B4,"BleedPurpleHD"
10642,alotofchickens,#10E2E2,"EvilNotL"
10643,bloodymindset,#FF0000,"ICANT"
10643,gabe_zone,#9ACD32,"om"
10643,harutohaichi,,"om"
10643,tompp_,#FF69B4,"xdx"
10643,ck8t,#A47996,"om"
10643,mug9n,#B22222,"om"
10643,rachinova,#FF0000,"CAUGHT"
10643,sirjectar,#00FF7F,"om"
10643,drearymist,#008000,"om"
10644,myth0108ia,#BD0F91,"Queue with forsen"
10644,gumymix,#FF69B4,"om"
10644,f4afa,#00FF7F,"om"
10644,jovikaz,#008BFF,"jovikaz is gifting 1 Tier 1 Subs to vedal987's community! They've gifted a total of 97 in the channel! "
10644,foxfire362,#A30000,"Tut-tuut BleedPurpleHD"
10644,xxvoljin,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10644,kidb1201,#1E90FF,"om"
10644,ic_hot,#5F9EA0,"om"
10644,jovikaz,#008BFF,"jovikaz gifted a Tier 1 sub to 000bigwar! "
10644,ninjakai03,#2E8B57,"ICANT"
10645,cybernetichype,#DAA520,"om"
10645,aivo_2006,#FF7F50,"ICANT"
10645,zenron21,#FF0000,"ICANT"
10645,goldenmemez369,#FF69B4,"KEKW"
10646,mysticnocturne490,#0000FF,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10646,gamingglatiator,#FF6B00,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10646,rmu_395,#FF0000,"om"
10646,infernal_ekoro,#FF4500,"om"
10646,zugrwow,#8A2BE2,"ICANT"
10646,ccorns,#4F9900,"xdding"
10647,mototear,#FF0000,"plimp British vs plimp British plimp British vs plimp British"
10647,akarus,#FF4500,"CAUGHT"
10647,cynth1aawe,#5F9EA0,"om"
10647,aimless_wonderer,#8A2BE2,"PepeLaugh"
10647,hammur3,,"om"
10647,neuromyqueen,#FF69B4,"don't fight in front of neuro Sadge"
10647,a_l_i_08,#00FF7F,"om SO FUCKING BAD"
10647,moatrix_,#8A2BE2,"SO BAD OMEGALUL"
10647,srcrazyman,,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10647,glitchybutters,#1E90FF,"om"
10648,derflo1234,#1E90FF,"ICANT"
10648,valproh231,#FF69B4,"CAUGHT"
10648,greathiago,#1E90FF,"ICANT"
10648,destroyer432141,,"D:"
10648,golden_hephaestus,#AAA607,"om"
10648,stan_bad9,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10648,metrenome,#FF4500,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10648,shillianne,#8A2BE2,"om"
10648,human_factor_,#00FF7F,"KK"
10648,lichterst,#B22222,"KEKW"
10648,exit_800mg,#FF0000,"CAUGHT"
10648,ll_med,,"om"
10648,helvensam,#FF4500,"om"
10649,mumflermcfly,,"Lol"
10649,hankeltroyano,,"om"
10649,shruggylost,#E7D2BA,"om"
10649,drearymist,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10649,leev1l,#FF0000,"DAMN"
10649,cowwithstick,#1E90FF,"om"
10649,thezeion,#00FF7F,"om"
10649,normalpostgraduate,#EEEEEE,"Vedalsocks noices"
10649,ragged_potato,,"CAUGHT"
10649,renarockbell,#D088C1,"D:"
10649,rapture132,#1E90FF,"CAUGHT"
10649,fishyyfish7,#5F9EA0,"xdding"
10650,tompp_,#FF69B4,"om"
10650,buffalomann73,#00BBCC,"CAUGHT"
10650,blank_budder,#00FF7F,"Bro what are you doing"
10650,i_rito_i,#FF0000,"welp"
10650,wtabs,#9ACD32,"D:"
10650,loutrecosmique,#8A2BE2,"om"
10650,hexeron,#1E90FF,"uuh"
10650,sesnowfox,#FF4500,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10650,starcultiniser,#CC0000,"D:"
10650,ostroqc,#01019A,"om"
10650,mk2dalek,,"om"
10650,ermenjoyer,#FF0000,"om"
10650,blackberry792,#FF0B85,"Copege WERE GOING BE NICE TO EACH OTHER Copege WERE GOING BE NICE TO EACH OTHER Copege WERE GOING BE NICE TO EACH OTHER Copege WERE GOING BE NICE TO EACH OTHER"
10650,superbloxian502,#FF0000,"D:"
10650,fire_greatdagger,#00FF7F,"om"
10651,forsakenred1,#00FF7F,"om"
10651,mirelurkking,#00FF7F,"om"
10651,adenmara,#FF4500,"om"
10651,empytm,#9ACD32,"om"
10651,hildaaivt,#FF69B4,"D:"
10651,ignocfajny,#FF0000,"CAUGHT"
10651,luka_io,#FF4500,"om 󠀀"
10651,technicallysam_,#00FF7F,"OM"
10651,shattered0623,,"om"
10651,kriko36,#DAA520,"D:"
10651,ksrak,#FF69B4,"D:"
10652,srcrazyman,,"D:"
10652,konomi_io,#8A2BE2,"NOW"
10652,luichox203,#8A2BE2,"throwing"
10652,nebirvs,#AD0000,"HOLY 󠀀"
10652,neextneeto,#B22222,"D:"
10652,questionablecartoonstar,#FF0000,"xD"
10652,filipten10,#FF0000,"CAUGHT"
10652,shigy__,#008000,"om"
10652,tako_orava,#8A2BE2,"KEKW  󠀀"
10652,fiveman1,#0052CC,"NOW"
10652,mug9n,#B22222,"CAUGHT"
10652,kherex_765,,"om"
10652,zookacchi,#8A2BE2,"om"
10652,henryex,#FF0000,"D:"
10652,dudewithhotdog,,"KEKW"
10653,hurricate,#008000,"LOL SO DEAD CAUGHT LOL SO DEAD CAUGHT LOL SO DEAD CAUGHT LOL SO DEAD CAUGHT LOL SO DEAD CAUGHT LOL SO DEAD CAUGHT"
10653,imperium_infinitum,#FF0000,"om"
10653,ezray98,#FF0000,"om"
10653,epicd3stroyr,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10653,drearymist,#008000,"D:"
10653,alotofchickens,#10E2E2,"forsenCD"
10653,tredecian,#1E90FF,"om"
10653,香菜好好吃 (uugg12345),,"Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp Tutel vs plimp"
10653,zta857,#798C53,"D:"
10653,akiruvi,#FF0000,"D:"
10653,destroyer432141,,"CAUGHT"
10653,kimpribat,#1E90FF,"om"
10654,8r3n0309,#8A2BE2,"om"
10654,f4afa,#00FF7F,"CAUGHT"
10654,shruggylost,#E7D2BA,"CAUGHT"
10654,nightjesterx,#8A2BE2,"D:"
10654,fadiem,,"booom"
10654,bakatomcat,#DAA520,"D:"
10654,qler5,#FF7F50,"om"
10654,zat_guy5150,,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10654,transparentbox,#5A41F8,"om D:"
10655,gamingglatiator,#FF6B00,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10655,heysamples,#00FFE2,"LUL"
10655,dudewithhotdog,,"o7"
10655,vilan_orthank,#008000,"om"
10655,valproh231,#FF69B4,"om om om"
10655,oliwierb31,#8A2BE2,"D:"
10655,zookacchi,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10655,anmoljacob,#00FF7F,"D:"
10655,skarfang7,#FF7F50,"CAUGHT"
10655,darez_0,#0000FF,"D:"
10655,azertyub,#288CF1,"BleedPurpleHD"
10655,guillermme,#FFFF00,"D:"
10655,0xexcaliburp,,"om"
10655,jovikaz,#008BFF,"Choo Chooo KittyLove"
10655,lolopeck,#00FF7F,"D:"
10656,ninjakai03,#2E8B57,"om"
10656,nargail_,#8A2BE2,"CAUGHT"
10656,dethrox69,#FF0000,"HOLY"
10656,loom_osu,#9ACD32,"CAUGHT"
10656,drearymist,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10657,loganisbored_,#1E90FF,"om"
10657,drunkensugarglider,#9ACD32,"Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila impressCheer  Go Camila"
10657,hyperdeath12,#FF0000,"om"
10657,lowkeydoughno,,"OMEGA"
10657,jicaroll,,"CAUGHT"
10657,weebmasquerade,#00FF7F,"plimp more like plump, cause that is what camila is"
10657,l1lycutiepie,#FF69B4,"D:"
10657,kriko36,#DAA520,"forsenCD"
10657,hidansibiris2,,"D:"
10657,eriserial,#5F9EA0,"om"
10657,bigsavinkov,,"CAUGHT"
10657,lichterst,#B22222,"D:"
10658,zmonspeet,#00FF7F,"plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British plimp vs British 󠀀"
10658,greencomfytea,#9ACD32,"CAUGHT"
10658,blackbird10a,#0000FF,"forsenCD"
10658,graphedge,#FF4500,"SAVED"
10658,derflo1234,#1E90FF,"D:"
10658,hextales,#CC0000,"om"
10658,observer1799,#FF0000,"SAVED"
10658,recovary,#FF7F50,"CAUGHT"
10658,forsakenred1,#00FF7F,"D: WOW"
10658,thezeion,#00FF7F,"D:"
10658,mz_konik,#9ACD32,"D:"
10659,prapr,#FF4500,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp   British vs plimp British vs plimp British vs plimp"
10659,f4afa,#00FF7F,"om"
10659,ezray98,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10659,白鷺73 (leonlohleonloh),,"D:"
10659,nightjesterx,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10659,tacocat_reversed,,"CAUGHT"
10659,luckyluckytv,,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10659,bakedls077,,"CAUGHT"
10659,fire_greatdagger,#00FF7F,"D:"
10660,tymorrowland,#FF7F50,"om"
10660,blackberry792,#FF0B85,"D:"
10660,unkown876,#FF0000,"D:"
10660,hjalnir,#FF00CC,"GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY GIGANEURO TEAM BABY"
10661,valproh231,#FF69B4,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10661,labstr,#FF4500,"British vs plimp"
10661,stan_bad9,#00FF7F,"nooo"
10661,fadiem,,"ffffff"
10661,superbloxian502,#FF0000,"CAUGHT"
10661,sinesse0,#0000FF,"om"
10661,jared_chocobo,#EC1337,"om"
10661,gamingglatiator,#FF6B00,"British  vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10661,freakyfish251,,"D:"
10662,wtabs,#9ACD32,"CAUGHT"
10662,aivo_2006,#FF7F50,"CAUGHT"
10662,winwirzar,#FF00DE,"CAUGHT"
10662,mirelurkking,#00FF7F,"CAUGHT"
10662,swedishjay2,#DAA520,"D:"
10662,idontonlysaypog,#0000FF,"om"
10662,fire_greatdagger,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10662,rmu_395,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10662,spacerice_,#79F0FF,"uuh"
10662,ermenjoyer,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10663,archangel9356,#8A2BE2,"LET’S GO VEDAL LET’S GOO!! LET’S GO VEDAL LET’S GOO!! LET’S GO VEDAL LET’S GOO!! LET’S GO VEDAL LET’S GOO!!"
10663,ic_hot,#5F9EA0,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10663,loogigi,#1E90FF,"om"
10663,tacocat_reversed,,"forsenCD"
10663,cykablin869,#1E90FF,"om"
10663,akiruvi,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10663,ignocfajny,#FF0000,"Tutel That's crazy"
10663,cybernetichype,#DAA520,"CAUGHT"
10664,shruggylost,#E7D2BA,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10664,wormania,#FF70CF,"@camila CAUGHT"
10664,robby303,#B31E5D,"forsenCD"
10664,real7r,#8A2BE2,"they said they wouldn’t be rude to each other no more vedalCry"
10664,giga_ofhell,#FFFF80,"om"
10664,pigheckler,#FF0000,"YES"
10664,forgivebin,,"CAUGHT"
10664,voidrighte,#2E8B57,"om"
10664,winwirzar,#FF00DE,"YES"
10664,geniojffv,#0000FF,"Ayo"
10664,y2kyugi,#B22222,"CAUGHT"
10665,brandbool,#D2691E,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10665,berry_chan,#FF0000,"blabla"
10665,serendipityx7,#FF0000,"whys vedal the soy gamer being toxic LUL"
10665,alotofchickens,#10E2E2,"om"
10665,ninjakai03,#2E8B57,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10665,no30phuk,#FF0000,"CAUGHT"
10665,redonemonster,#FF0000,"stopbeingMean stopbeingMean stopbeingMean"
10665,fallenafh,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10665,plotpoints,#1E90FF,"LUL"
10665,i_dont_know_bud,,"Auntie and Dad are fighting"
10665,shillianne,#8A2BE2,"CAUGHT"
10666,gorizory,#9ACD32,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10666,angel110197,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10666,murhemies,#8A2BE2,"mila ghosting D:"
10666,starcultiniser,#CC0000,"D: so rude"
10666,rachinova,#FF0000,"om 󠀀"
10666,文化綠洲323823 (ddfai323823),#FF69B4,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10666,neextneeto,#B22222,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10666,chroma100,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10666,a_hiredarsonist,#1E90FF,"SAVED"
10667,gargawan,#9ACD32,"CAUGHT"
10667,gumymix,#FF69B4,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10667,unkown876,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10667,sefrot,#0000FF,"CAUGHT"
10667,zta857,#798C53,"forsenCD"
10667,makoo_xx,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10667,lichterst,#B22222,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10667,chocoplayzmc,#D2691E,"D:"
10667,demonlordshadal987,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10668,shattered0623,,"CAUGHT"
10668,horse46,#FB0AF9,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10668,exit_800mg,#FF0000,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British"
10668,lordsadl,,"SAVED"
10669,lle0o0,#DAA520,"om"
10669,guillermme,#FFFF00,"Smadge vs Smadge"
10669,forsakenred1,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10669,kriko36,#DAA520,"tutel mad om"
10669,stan_bad9,#00FF7F,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10670,destroyer432141,,"D:"
10670,winwirzar,#FF00DE,"YES 󠀀"
10670,nebirvs,#AD0000,"CAUGHT"
10670,hextales,#CC0000,"Drama ICANT"
10670,bakatomcat,#DAA520,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10670,mz_konik,#9ACD32,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10670,slee_py_man_,,"@camila"
10670,supdrazor25,#1E90FF,"annytfErm annytfErm annytfErm annytfErm annytfErm"
10670,omoto24,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10670,alexylo98,#FF69B4,"classic ved and cam"
10671,chimmugsamang,#B22222,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10671,wedlod,#D2691E,"fight fight fight"
10671,sirjectar,#00FF7F,"CAUGHT"
10672,hidansibiris2,,"CAUGHT"
10672,b_o_r_i_s,#1E90FF,"LULE"
10672,qler5,#FF7F50,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10672,thequestion157,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10672,loom_osu,#9ACD32,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10672,neiamora,#0000FF,"SCHIZO Streamsnipers"
10674,xxvoljin,#8A2BE2,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10674,gamehead130,#FF0000,"Tutel Thats crazy"
10675,olafthepirate,#FF7000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10675,rachinova,#FF0000,"om"
10676,blackberry792,#FF0B85,"CAUGHT"
10676,horse46,#FB0AF9,"xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British xdding vs British"
10676,zydricon,#AE6CEC,"British"
10676,der_kobold1,#008000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10676,zetsuboutadakota,#54FF4F,"MONKA"
10676,thelostrune,#1C75D4,"MONKA"
10676,euphyy__,#FF69B4,"om"
10676,ic_hot,#5F9EA0,"MONKA"
10676,destroyer432141,,"GIGANEURO"
10676,labstr,#FF4500,"om"
10676,empytm,#9ACD32,"BASED"
10676,lichterst,#B22222,"huh"
10677,reivoon,#1E90FF,"om"
10677,rovaas,#0CFFED,"om"
10677,prapr,#FF4500,"om"
10677,observer1799,#FF0000,"MONKA"
10677,bloodymindset,#FF0000,"OM"
10677,spacerice_,#79F0FF,"om"
10677,ninjakai03,#2E8B57,"HOLY"
10677,alotofchickens,#10E2E2,"uuh"
10677,graphedge,#FF4500,"om"
10677,zenron21,#FF0000,"om"
10677,valproh231,#FF69B4,"MONKA"
10677,epicd3stroyr,#FF0000,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp 󠀀"
10677,mug9n,#B22222,"BASED"
10677,cykablin869,#1E90FF,"British"
10677,infernal_ekoro,#FF4500,"om 󠀀"
10678,sirjectar,#00FF7F,"om"
10678,shattered0623,,"om"
10678,mumflermcfly,,"Pop"
10678,metrenome,#FF4500,"om"
10678,lexant41,#DAA520,"om"
10679,gamingglatiator,#FF6B00,"MONKA"
10679,cowwithstick,#1E90FF,"om 󠀀"
10679,brickgod44,#1E90FF,"om"
10679,userddl,#9ACD32,"om"
10679,shruggylost,#E7D2BA,"MONKA"
10679,gearmania234,#D2691E,"Om"
10679,bigsavinkov,,"om"
10679,tevuks420,#1E90FF,"om"
10679,wakfi,#FF0000,"om"
10679,diamondisspiffy,#1E90FF,"British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp British vs plimp"
10679,selfaware_loser,#51ECD4,"om"
10679,rapture132,#1E90FF,"om"
10679,fajecat,#FF69B4,"om"
10679,liberatorsfrombirth,,"MONKA"
10679,fire_greatdagger,#00FF7F,"MONKA"
10680,tako_orava,#8A2BE2,"GIGANEURO"
10680,blackberry792,#FF0B85,"om"
10680,mirgravity,#DAA520,"om 󠀀"
10680,demonlordshadal987,#FF0000,"MONKA"
10680,unkown876,#FF0000,"om"
10680,ragged_potato,,"MONKA"
10680,feelmycake,#B22222,"GIGANEURO"
10680,destroyer432141,,"MONKA"
10680,mininuke33,,"om"
10680,cynth1aawe,#5F9EA0,"om"
10680,jovikaz,#008BFF,"om"
10680,scyrade,#FF4500,"om"
10680,derflo1234,#1E90FF,"om"
10680,cluelesscatburger,#00FF7F,"om"
10680,superbloxian502,#FF0000,"MONKA"
10681,toasted_3,#00A600,"om"
10681,chaoszephyr,#8A2BE2,"om 󠀀"
10682,kvicksilver,#8A2BE2,"om"
10682,luse_avi,#008000,"om"
10682,definetlynotafemboy,#FF69B4,"Flushed"
